"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-03-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-04-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-05-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-17","1.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-19","0.34",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-20","0.23",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-23","0.54",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-26","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-27","1.15",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-28","1.79",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-29","0.94",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-06-30","0.71",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-02","0.75",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-04","0.14",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-06","1.32",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-07","0.04",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-08","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-10","1.89",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-11","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-13","1.89",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-14","0.23",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-17","1.32",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-18","1.24",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-19","1.79",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-20","0.73",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-21","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-22","2.50",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-23","1.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-24","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-28","1.17",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-07-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-05","1.55",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-06","1.17",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-07","0.35",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-08","0.20",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-09","0.43",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-10","0.27",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-11","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-13","0.21",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-14","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-15","1.38",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-16","0.65",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-17","0.36",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-18","0.35",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-20","1.38",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-21","0.64",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-22","0.48",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-23","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-24","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-25","0.02",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-26","0.14",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-28","0.06",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-29","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-30","0.23",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-08-31","0.27",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-01","0.05",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-03","0.03",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-04","1.10",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-05","0.49",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-06","0.18",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-07","0.11",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-08","0.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-11","0.67",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-13","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-14","0.07",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-15","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-16","0.19",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-17","0.08",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-21","0.26",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-22","0.01",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-27","0.16",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-28","0.34",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-09-30","0.47",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-01","0.47",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-02","0.29",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-03","0.32",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-04","0.46",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-05","0.13",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-06","0.09",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-10-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-11-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-08","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-27","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-28","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1955-12-31","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-01","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-02","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-03","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-04","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-05","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-06","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-07","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-08","0.07",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-09","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-10","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-11","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-12","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-13","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-14","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-15","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-16","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-17","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-18","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-19","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-20","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-21","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-22","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-23","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-24","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-25","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-26","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-27","0.11",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-28","0.90",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-29","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-30","0.00",",,I"
"IN011320100","REWA, IN","24.53","81.3","286.0","1956-01-31","0.00",",,I"
